,Data,Horario,Estacao,Latitude,Longitude,Banda 1,Banda 2,Banda 3,Banda 4,Banda 5,Banda 6,Banda 7,Banda 8,Banda 9,Banda 10,Banda 11,Banda 12,Banda 13,Banda 14,Banda 15,Banda 16
13804,27/10/2018,1200,82792,-7.88,-37.07,8.63,6.47,10.03,0.12,9.93,6.44,291.99,236.57,247.52,255.52,284.6,252.68,287.62,287.35,285.05,267.19
13805,27/10/2018,1200,82753,-7.9,-40.05,7.36,4.69,6.6,0.06,6.85,5.23,288.4,240.46,250.87,257.86,282.25,252.35,284.67,284.89,283.15,267.36
13806,27/10/2018,1200,82900,-8.05,-34.92,8.88,6.98,9.17,0.06,9.07,7.17,292.49,233.49,244.09,253.57,283.92,252.73,287.8,288.07,285.77,267.08
13807,27/10/2018,1200,82882,-8.13,-41.13,30.6,34.25,33.61,0.38,18.38,10.82,279.14,233.32,242.74,251.13,266.08,246.34,267.89,267.6,266.53,257.11
13808,27/10/2018,1200,82807,-8.17,-70.77,7.01,4.03,12.09,1.52,4.15,3.52,290.08,233.61,241.51,250.78,280.68,264.59,283.01,281.48,278.44,266.97
13809,27/10/2018,1200,82861,-8.25,-49.28,14.63,13.9,20.41,0.53,18.03,16.88,299.72,233.11,242.19,252.73,280.27,257.93,283.38,281.48,277.78,265.43
13810,27/10/2018,1200,82879,-8.35,-42.25,19.23,15.93,18.69,2.38,15.46,15.17,278.59,230.7,238.12,244.14,254.44,240.48,255.66,254.07,252.53,246.48
13811,27/10/2018,1200,82890,-8.42,-37.08,8.12,6.25,8.31,0.12,8.82,6.19,291.6,235.6,246.93,255.62,283.6,252.02,286.51,286.69,284.46,266.97
13812,27/10/2018,1200,82886,-8.52,-39.33,7.61,4.82,6.25,0.06,7.36,5.96,287.76,238.81,249.72,257.42,280.58,251.21,282.52,282.5,281,266.09
13813,27/10/2018,1200,82824,-8.77,-63.92,7.14,8.09,11.87,0.25,14.6,11.3,295.89,236.28,246,257.02,286.11,267.24,288.36,287.77,285.77,273.75
13814,27/10/2018,1200,82893,-8.88,-36.52,9.23,6.19,8.31,0.12,8.22,4.73,292.71,235.68,246.51,255.07,284.65,252.39,287.62,287.59,285.23,267.36
13815,27/10/2018,1200,82863,-8.97,-48.18,24.12,24.15,24.31,4.03,18.38,16.5,277.64,229.14,236.05,244.09,260.81,244.93,262.24,260.42,258.01,250.39
13816,27/10/2018,1200,82975,-9.1,-44.12,36.85,34.25,35.8,15.8,14.73,18.57,250.83,222.29,224.79,225.89,227.74,226.35,228.07,226.9,226.09,224.95
13817,27/10/2018,1200,82970,-9.1,-45.93,41.61,40.31,42.53,17.87,19.23,24.41,255.75,221.87,223.69,225.04,227.37,226.44,227.58,226.18,225.19,223.95
13818,27/10/2018,1200,82996,-9.18,-35.43,9.11,5.61,7.07,0.12,4.92,5.84,289.96,233.49,243.67,253.22,283.76,252.44,286.82,286.63,284.46,266.59
13819,27/10/2018,1200,82989,-9.28,-37.9,9.23,8.03,10.38,0,10.06,7.9,293.67,236.53,247.35,256.07,284.13,253.58,287.62,287.59,284.93,267.47
13820,27/10/2018,1200,82976,-9.28,-43.33,24.85,22.69,25.55,2.5,8.82,13.71,268.54,230.61,238,244.24,255.49,240.58,255.78,254.49,253.19,247.58
13821,27/10/2018,1200,82984,-9.35,-40.55,7.74,6.22,7.84,0.31,9.33,6.69,287.76,237.12,248.71,256.92,279.9,253.1,282.03,281.96,280.23,265.71
13822,27/10/2018,1200,82983,-9.38,-40.48,7.74,6.06,7.84,0.31,9.46,6.92,290.01,238.47,249.98,257.66,281.78,253.62,284.11,284,282.19,266.81
13823,27/10/2018,1200,82992,-9.45,-36.7,9.23,5.01,7.93,0.06,8.09,6.79,286.62,234.63,245.24,255.17,277.97,249.09,280.3,280.41,278.98,264.38
13824,27/10/2018,1200,82993,-9.52,-35.78,8.88,7.17,10.03,0.06,10.41,6.44,289.66,232.68,243.12,253.97,282.4,251.5,284.85,285.01,283.5,266.59
13825,27/10/2018,1200,82979,-9.63,-42.1,29.11,28.57,30.06,2.06,24.5,17.61,280.66,232.26,240.37,246.39,255.75,241.29,257.14,256.59,255.15,249.07
13826,27/10/2018,1200,82990,-9.75,-37.43,8.38,5.55,6.6,0.12,5.99,9.96,289.83,236.4,246.76,255.07,276.09,248.47,278.71,278.25,276.12,262.4
13827,27/10/2018,1200,82965,-9.87,-56.1,7.14,7.2,8.44,0.12,9.46,8.03,301.85,245.23,255.14,267.24,295.24,268.75,297.14,298.18,297.32,281.07
13828,27/10/2018,1200,82915,-9.97,-67.8,18.63,16.63,25.17,2.57,12.76,12.88,283.43,233.95,241.04,247.94,263.57,252.16,265.43,263.17,259.8,253.92
13829,27/10/2018,1200,82917,-10,-67.8,13.87,10.66,19.2,1.2,10.53,10.57,285.14,234.97,242.48,250.38,268.42,255.66,269.92,268.02,264.8,257.83
13830,27/10/2018,1200,83033,-10.18,-48.3,27.36,25.8,26.03,3.77,8.69,11.77,256.51,232.56,238.63,242.95,249.49,237.84,250.07,249.46,248.78,245.11
13831,27/10/2018,1200,83097,-10.2,-36.87,8.38,3.9,6.85,0.12,6.85,5.58,286.49,235.18,245.32,254.52,279.54,249.94,281.9,281.9,280.46,265.05
13832,27/10/2018,1200,83214,-10.25,-54.92,7.23,8.44,13.2,0.06,17.9,12.03,301.13,242.28,251.84,263.5,290.59,266.01,294.62,296.03,294.88,278.65
13833,27/10/2018,1200,83065,-10.28,-48.35,22.6,20.92,21.74,4.03,8.82,12.38,257.25,232.18,238.21,242.3,249.12,237.69,250.01,249.16,248.54,244.33
13834,27/10/2018,1200,83090,-10.43,-39.3,20.85,15.46,19.3,0.6,15.8,15.04,286.69,239.23,250.36,257.61,268.42,244.78,270.6,270.71,269.62,259.87
13835,27/10/2018,1200,83064,-10.72,-48.58,29.11,26.66,29.2,4.06,12.88,13.71,259.51,232.47,238.55,242.45,249.12,237.74,249.89,249.04,248.3,244.17
13836,27/10/2018,1200,83076,-11.02,-44.52,21.36,17.26,19.3,0.73,12.76,12.15,281.75,232.35,240.24,247.09,259.14,242.99,260.89,259.82,257.83,251.16
13837,27/10/2018,1200,83192,-11.08,-38.52,15.61,10.31,16.76,0.19,14.82,9.36,286.83,236.02,247.35,256.62,276.14,248.38,277.91,277.83,275.88,263.06
13838,27/10/2018,1200,83179,-11.08,-43.17,25.49,20.76,24.31,4.69,14.95,17.84,267.66,228.04,234.48,239.85,247.87,237.08,248.84,247.25,246.04,241.3
13839,27/10/2018,1200,83195,-11.12,-37.82,19.99,13.65,18.09,0.25,14.82,14.09,284.26,235.35,245.83,254.87,268.27,244.45,270.9,271.13,270.16,259.59
13840,27/10/2018,1200,83186,-11.18,-40.47,7.99,3.84,5.99,0.06,3.8,3.9,285.08,237.67,249.89,258.41,279.33,253.77,281.41,281.18,279.75,265.93
13841,27/10/2018,1200,83184,-11.22,-41.22,7.61,4.15,9.77,0.31,7.61,6.92,284.79,233.11,243.12,251.93,273.07,250.55,275.82,275.08,272.72,261.24
13842,27/10/2018,1200,83182,-11.3,-41.87,15.23,12.88,14.31,0.6,11.04,10.44,277.55,231.97,240.45,248.58,262.69,244.93,264.88,264.13,262.78,254.74
13843,27/10/2018,1200,83190,-11.63,-38.97,28.73,24.25,30.19,0.12,20.85,12.88,281,238.35,249.34,257.42,270.62,245.4,272.19,272.39,271.83,261.24
13844,27/10/2018,1200,83228,-12.05,-48.35,18.98,15.3,15.99,4.92,11.17,11.9,275.19,233.06,239.27,245.64,262.89,245.26,263.16,261.55,259.74,251.44
13845,27/10/2018,1200,83236,-12.15,-45,18.63,16.09,20.15,0.53,6.76,8.85,270.84,234.54,241.43,247.74,261.59,243.79,261.56,260.48,259.08,252.16
13846,27/10/2018,1200,83249,-12.28,-38.55,29.49,26.76,29.46,0.19,18.76,10.19,278.78,238.26,248.79,256.52,269.31,244.78,270.9,271.19,270.58,260.14
13847,27/10/2018,1200,83235,-12.4,-46.43,15.87,13.17,12.6,0.47,9.8,9.36,281.67,235.22,241.98,248.58,265.71,247.76,268.26,265.08,261.64,253.59
13848,27/10/2018,1200,83244,-12.55,-40.43,19.36,14.6,19.3,0.12,10.53,8.63,278.32,236.74,248.41,256.97,270.46,247.95,272.07,272.27,271.53,261.35
13849,27/10/2018,1200,83242,-12.57,-41.38,26.12,23.61,27.14,0.06,19.49,11.9,278.68,233.87,244.56,253.67,269.31,248.05,270.96,271.13,270.28,260.69
13850,27/10/2018,1200,83222,-12.67,-39.08,28.47,25.17,27.26,0.06,14.73,8.63,276.24,236.74,248.24,256.62,270.04,245.07,271.46,271.73,271.11,260.69
13851,27/10/2018,1200,83208,-12.7,-60.1,24.85,22.69,24.09,1.46,19.49,16.28,286.75,247.39,259.84,268.44,275.57,258.11,276.19,275.8,275.22,266.7
13852,27/10/2018,1200,83248,-12.9,-38.33,29.99,28.12,28.22,0.06,16.92,11.3,278.32,238.22,248.62,256.52,270.3,245.26,271.95,272.27,271.65,260.97
13853,27/10/2018,1200,83288,-13.27,-43.42,27.74,26.15,27.61,5.17,14.82,14.44,263.95,229.05,235.03,239.9,247.45,236.42,248.04,246.65,245.32,241.3
13854,27/10/2018,1200,83286,-13.33,-44.62,21.23,17.93,19.2,0.47,7.36,8.98,268.95,233.11,240.54,247.94,263.26,245.11,264.51,264.01,262.83,254.91
13855,27/10/2018,1200,83270,-13.5,-52.5,26.73,23.42,26.41,0,19.99,13.49,288.02,238.05,247.99,258.36,280.06,259.2,282.27,282.5,281.48,270.61
13856,27/10/2018,1200,83292,-13.82,-41.3,23.99,22.15,23.58,0.44,15.33,10.09,275.4,233.28,243.75,252.53,265.14,245.73,266.42,266.52,265.69,257.39
13857,27/10/2018,1200,83339,-14.07,-42.48,23.11,21.04,21.39,0.85,15.93,11.04,279.96,231.29,239.86,247.89,265.09,246.3,266.42,265.5,263.61,254.91
13858,27/10/2018,1200,83332,-14.1,-46.37,14.25,11.11,10.15,0.12,8.57,6.92,280.4,235.68,242.91,250.78,269.15,248.85,272.07,271.01,269.62,259.87
13859,27/10/2018,1200,83309,-14.4,-56.45,5.87,1.68,0.73,0,0.25,0.25,287.37,244.26,254.13,264.15,285.43,263.79,287.31,287.59,286.18,274.02
13860,27/10/2018,1200,83319,-14.7,-52.35,6.25,1.87,0.73,0.06,0.25,0.12,286.41,238.05,247.99,258.66,283.92,261.8,286.33,286.39,284.69,272.1
13861,27/10/2018,1200,83338,-14.92,-42.85,24.25,21.93,23.23,0.44,16.31,10.44,273.05,231.08,240.07,248.14,260.55,243.37,261.93,261.67,260.87,253.59
13862,27/10/2018,1200,83344,-14.95,-40.88,11.87,7.04,6.34,0.79,3.3,6.79,272.46,232.47,242.91,251.68,265.14,245.21,266.85,266.7,265.69,257.28
13863,27/10/2018,1200,83386,-15.45,-44.37,9.87,5.96,5.14,0.19,4.41,3.26,284.93,232.64,240.75,249.88,277.92,254.24,281.17,280.47,277.96,264.49
13864,27/10/2018,1200,83379,-15.53,-47.33,6.25,2.15,0.85,0.06,0.25,0.12,285.72,238.85,246.85,254.72,282.2,257.5,285.16,284.89,282.55,268.63
13865,27/10/2018,1200,83361,-15.55,-56.12,9.61,4.76,5.26,0.06,5.52,4.63,290.13,242.44,252.69,263.1,283.76,262.79,285.84,285.97,284.63,272.92
13866,27/10/2018,1200,83362,-15.65,-56.1,6.88,2.73,1.71,0.06,1.36,3.52,289.78,242.23,252.65,263.05,284.28,263.08,286.39,286.45,285.05,273.31
13867,27/10/2018,1200,83398,-15.67,-38.95,28.25,25.04,27.74,1.9,17.39,11.04,276.65,232.14,242.65,251.83,265.92,243.93,266.91,265.98,264.92,254.74
13868,27/10/2018,1200,83377,-15.78,-47.93,6.5,2.09,0.85,0.06,0.25,0.12,285.93,238.26,247.44,255.82,282.56,258.02,285.47,285.25,283.03,269.12
13869,27/10/2018,1200,83364,-15.78,-56.07,7.74,3.17,3.04,0.06,2.57,3.04,289.71,242.19,252.56,262.95,284.49,263.22,286.51,286.69,285.23,273.31
13870,27/10/2018,1200,83363,-15.82,-55.42,20.73,17.96,21.74,0.06,16.66,10.31,287.16,240.67,250.78,261.96,281.36,260.9,283.38,283.52,282.67,272.1
13871,27/10/2018,1200,83358,-15.83,-54.38,5.74,1.65,0.73,0,0.25,0.12,287.22,237.75,248.71,260.86,285.06,263.41,287.19,287.35,285.77,273.14
13872,27/10/2018,1200,83376,-15.85,-48.97,16.63,14.63,15.04,0.19,14.47,11.65,289.34,237.46,247.9,258.06,278.81,256.41,281.41,281.6,280.35,268.63
13873,27/10/2018,1200,83378,-15.87,-47.93,7.01,2.19,1.58,0.12,0.63,4.73,287.3,238.26,247.44,255.82,281.26,257.31,284.3,284.18,282.19,268.74
13874,27/10/2018,1200,83368,-15.9,-52.23,17.61,15.49,15.9,0,13.74,10.92,287.69,238.18,248.33,258.71,278.86,258.59,281.17,281.18,280.23,269.73
13875,27/10/2018,1200,83384,-15.9,-46.05,10.38,3.68,6.47,0,5.9,5.11,288.6,238.05,246.08,253.52,279.59,255.37,282.52,282.2,279.87,266.42
13876,27/10/2018,1200,83393,-16,-41.28,20.25,16.09,16.98,0.06,10.31,5.71,275.93,231.54,240.24,249.63,269.05,248.09,270.96,271.01,269.86,260.03
13877,27/10/2018,1200,83441,-16.18,-42.28,31.49,28.95,31.52,2.06,17.04,12.98,271.35,230.07,237.15,244.14,257.31,241.43,258.55,257.48,256.16,249.07
13878,27/10/2018,1200,83419,-16.23,-48.97,10.63,6.82,6.98,0.12,6.85,5.84,290.62,236.4,247.27,258.01,281.26,258.02,283.93,283.7,281.89,269.23
13879,27/10/2018,1200,83428,-16.37,-46.55,8.12,3.99,2.69,0.06,2.44,2.31,288.09,240.08,247.9,255.47,281.31,256.55,284.42,284.12,281.78,267.96
13880,27/10/2018,1200,83460,-16.43,-39.08,18.98,16.69,16.63,0.12,12.12,7.17,281.34,234.54,247.52,258.01,275.52,249.42,277.35,277.47,276.41,264.11
13881,27/10/2018,1200,83424,-16.63,-49.22,15.11,11.07,12.82,2.85,10.66,10.92,283.88,231.46,240.07,249.18,268.42,249.75,269.3,267.48,265.34,255.9
13882,27/10/2018,1200,83423,-16.67,-49.25,21.36,21.9,21.52,2.31,16.19,12.03,284.04,232.64,241.72,251.43,271.45,251.92,272.56,270.89,268.79,258.77
13883,27/10/2018,1200,83436,-16.7,-43.82,24.98,21.9,24.57,0.06,18.63,10.69,285.51,232.98,241.04,250.38,277.87,253.86,280.86,280.65,278.44,265.43
13884,27/10/2018,1200,83437,-16.72,-43.87,24.47,22.28,23.46,0.06,17.9,11.3,286.07,232.98,241.13,250.43,277.55,253.62,280.55,280.23,278.14,265.16
13885,27/10/2018,1200,83446,-16.73,-39.55,26.12,23.17,24.57,3.9,13.96,11.04,270.05,229.85,238.42,246.34,258.88,241.14,259.04,258.74,257.12,249.24
13886,27/10/2018,1200,83442,-16.83,-42.05,26.73,25.14,26.03,0.31,14.6,9.58,273.75,231.54,239.65,248.29,266.44,246.44,267.89,267.6,266.41,257.39
13887,27/10/2018,1200,83479,-17.22,-46.88,9.11,4.03,4.03,0.79,2.95,4.12,287.56,235.43,244.26,252.78,278.28,255.14,280.61,280.23,277.55,264.66
13888,27/10/2018,1200,83483,-17.33,-44.92,6.63,2.38,1.23,0.06,0.5,0.5,284.85,235.3,243.2,251.88,280,255.33,283.07,282.56,280.11,266.31
13889,27/10/2018,1200,83522,-17.72,-48.17,16.5,12.66,14.06,2.57,10.66,11.3,281.34,231.67,239.86,248.14,267.33,248.66,268.75,267.54,265.52,256.18
13890,27/10/2018,1200,83498,-17.73,-39.25,19.49,15.33,16.98,1.39,11.77,7.9,278.96,231.54,242.65,253.02,269.78,246.91,270.9,270.41,268.91,257.55
13891,27/10/2018,1200,83488,-17.85,-42.85,27.61,26.03,27.01,0.12,17.17,11.55,281.42,234.37,242.36,250.88,272.18,250.22,274.65,274.66,273.38,262.4
13892,27/10/2018,1200,83492,-17.85,-41.52,22.25,21.61,21.87,0.06,17.17,11.65,284.56,232.68,241.21,250.23,272.13,249.7,274.71,274.24,272.19,261.08
13893,27/10/2018,1200,83464,-17.88,-51.72,20.25,17.55,18.82,0,15.58,11.77,285.65,237.5,247.27,257.91,278.07,258.11,280.12,280.41,279.57,269.34
13894,27/10/2018,1200,83470,-17.92,-50.92,22.98,19.87,21.52,0,16.92,11.65,285.65,238.35,247.27,257.02,277.87,257.22,280,280.29,279.45,268.96
13895,27/10/2018,1200,83526,-18.18,-47.95,13.23,10.88,11.14,0.44,9.33,6.79,281.75,233.87,243.37,253.87,276.82,254.76,279.2,278.85,277.37,265.71
13896,27/10/2018,1200,83538,-18.25,-43.6,20.12,15.84,17.71,0,14.09,10.44,283.19,235.22,244.18,252.73,274.63,251.17,277.29,277.23,275.82,264.11
13897,27/10/2018,1200,83550,-18.7,-39.85,16.25,13.04,12.82,1.33,8.09,6.69,276.24,230.32,239.48,250.13,268.27,246.58,269,268.5,267.12,256.45
13898,27/10/2018,1200,83525,-18.88,-48.22,22.12,19.99,22.38,1.04,19.23,14.82,290.2,233.61,243.03,253.22,274.01,253.15,276,273.52,269.74,259.21
13899,27/10/2018,1200,83554,-19,-57.67,13.61,13.2,11.74,0.06,10.53,4.5,290.01,246.33,256.92,266.45,284.75,263.88,286.76,286.75,285.35,273.75
13900,27/10/2018,1200,83589,-19.03,-43.43,16.76,14.44,13.55,0.06,9.8,4.73,280.4,238.98,247.44,254.97,275.21,251.07,277.29,277.23,275.94,264.27
13901,27/10/2018,1200,83579,-19.6,-46.93,12.38,9.2,9.42,0.06,8.47,8.38,288.34,233.61,243.75,255.02,279.85,256.03,282.7,282.8,281.3,268.24
13902,27/10/2018,1200,83566,-19.62,-43.97,17.74,14.53,15.26,0.31,12.12,8.25,284.41,238.39,247.18,255.12,274.89,251.35,277.35,277.17,275.58,264
13903,27/10/2018,1200,83565,-19.75,-51.18,19.36,15.17,18.22,0,13.96,10.09,284.93,237.08,246.08,256.12,277.97,257.93,280.24,280.41,279.45,268.85
13904,27/10/2018,1200,83576,-19.75,-47.97,13.87,10.09,9.9,0.47,8.47,7.42,286.01,232.68,242.48,254.17,278.49,255.85,280.73,280.59,279.1,266.81
13905,27/10/2018,1200,83592,-19.8,-42.15,21.99,22.76,21.26,0,16.06,10.44,283.74,235.3,244.01,253.32,276.46,251.83,279.08,279.15,277.73,265.16
13906,27/10/2018,1200,83583,-19.85,-43.95,19.11,14.73,17.23,0.92,12.88,8.25,282,236.19,245.07,253.02,274.58,250.98,276.62,276.1,274.39,262.29
13907,27/10/2018,1200,83587,-19.93,-43.93,16.38,10.98,12.82,1.84,9.93,7.42,281.75,234.88,243.67,251.08,272.55,249.94,274.28,273.58,271.41,259.76
13908,27/10/2018,1200,83635,-20.17,-44.87,18.63,15.74,17.11,0.92,11.65,8.25,278.5,233.28,243.03,252.38,271.55,249.89,273.36,272.86,271.41,260.42
13909,27/10/2018,1200,83623,-20.42,-49.98,20.85,17.39,19.2,0.19,14.95,10.44,285,234.54,243.75,254.32,278.02,256.98,280.37,280.53,279.33,268.24
13910,27/10/2018,1200,83612,-20.47,-54.67,17.99,15.26,16.63,0,13.23,9.36,285.22,239.66,251.04,263.05,279.69,259.86,281.35,281.72,281.12,271.1
13911,27/10/2018,1200,83639,-20.52,-41.9,23.99,21.23,24.69,0.06,15.93,8.38,280.74,234.16,242.82,251.98,275.15,250.98,277.6,277.65,276.24,264.27
13912,27/10/2018,1200,83630,-20.58,-47.43,20.5,19.26,19.55,4.06,14.95,13.84,278.96,228.97,236.3,244.49,260.7,244.83,262.42,260.18,257.47,248.8
13913,27/10/2018,1200,83652,-21.13,-47.77,9.74,5.87,6.85,0.53,5.9,4.25,285.65,232.14,241.21,253.12,279.12,256.41,281.47,281.12,279.1,266.31
13914,27/10/2018,1200,83676,-21.13,-48.97,12.63,10.5,9.77,0,8.95,8.12,288.02,234.5,243.46,255.12,280.32,257.88,282.95,283.04,281.6,269.23
13915,27/10/2018,1200,83695,-21.2,-41.9,21.74,20.82,21.01,0,16.31,10.92,283.35,236.06,244.39,252.63,273.64,249.89,276.25,276.1,274.57,262.95
13916,27/10/2018,1200,83669,-21.48,-47.55,7.36,3.14,2.31,0.92,1.49,1.58,284.85,231.29,240.37,252.03,279.12,256.37,281.41,280.94,278.5,265.27
13917,27/10/2018,1200,83683,-21.67,-45.92,19.23,16.5,17.96,1.93,10.66,9.49,274.98,231.46,239.65,248.19,266.6,247.57,267.71,266.64,264.8,255.19
13918,27/10/2018,1200,83103,-21.7,-41.3,21.87,19.65,20.53,0.06,13.96,9.36,276.45,237.21,245.32,252.43,268.48,247.05,270.6,270.65,269.74,260.03
13919,27/10/2018,1200,83687,-21.75,-45,20.5,18.22,19.42,2.31,11.04,9.23,273.75,230.15,238.34,246.69,265.24,245.92,265.99,265.14,263.31,253.59
13920,27/10/2018,1200,83698,-21.75,-41.33,20.12,17.01,18.82,0.12,14.6,10.57,282.17,236.83,244.9,251.68,268.06,247.01,270.41,269.75,268.08,258.1
13921,27/10/2018,1200,83692,-21.77,-43.35,19.74,17.11,18.57,2.5,12.38,9.49,272.33,231.54,240.16,248.24,262.27,243.79,263.47,262.57,260.75,252.32
13922,27/10/2018,1200,83671,-21.98,-47.35,6.25,2.15,1.36,0.31,0.63,0.38,285.51,233.19,242.74,255.07,282.25,258.21,284.67,284.54,282.43,268.46
13923,27/10/2018,1200,83726,-22.02,-47.88,11.87,8.5,9.17,1.26,9.46,4.5,288.4,232.47,240.75,250.68,276.09,255.14,277.97,275.5,270.82,259.21
13924,27/10/2018,1200,83718,-22.03,-42.37,10.88,6.76,6.12,0.25,4.66,3.52,283.82,237.5,246.68,255.17,277.34,252.58,279.94,279.45,277.19,264.49
13925,27/10/2018,1200,83736,-22.1,-45.02,20.73,18.22,20.15,3.3,11.39,11.17,269.78,228.88,235.96,243.75,259.66,242.52,259.23,258.02,256.52,248.3
13926,27/10/2018,1200,83616,-22.17,-51.42,19.36,16.53,18.34,0.06,13.84,9.23,284.93,237.12,246.59,257.27,279.27,259.06,281.41,281.78,280.82,269.62
13927,27/10/2018,1200,83722,-22.32,-49.07,8.76,5.74,5.01,0.19,4.79,2.92,288.6,233.95,242.82,253.17,282.04,259.44,285.1,284.89,282.79,269.51
13928,27/10/2018,1200,83749,-22.35,-41.8,18.63,17.01,16.98,0.12,12.25,8.63,275.62,236.57,245.49,253.32,268.48,246.77,270.29,270.53,269.74,260.14
13929,27/10/2018,1200,83738,-22.45,-44.43,24.6,23.11,24.69,8.03,12.88,13.84,260.56,226.05,229.99,233.67,242.24,232.92,242.08,240.37,238.89,234.75
13930,27/10/2018,1200,83708,-22.78,-45.2,21.23,18.44,20.66,4.63,8.22,9.36,251.16,228.54,233.51,236.51,241.82,233.06,242.33,241.62,240.98,237.67
13931,27/10/2018,1200,83755,-22.9,-43.17,22.73,20.38,22.98,3.11,14.82,12.03,276.14,230.15,238.12,246.04,263.05,244.03,263.96,262.51,260.51,251.16
13932,27/10/2018,1200,83054,-22.98,-43.37,22.98,20.22,22.73,5.58,13.23,12.25,267.21,228.21,233.76,239.21,252.36,238.07,252.53,251.02,249.02,242.08
13933,27/10/2018,1200,83721,-23,-47.13,13.61,11.46,11.36,1.46,9.8,8.85,285.08,232.39,239.86,248.68,269,250.31,270.84,267.3,263.25,253.31
13934,27/10/2018,1200,83829,-23.22,-45.87,15.61,13.68,14.19,3.46,7.71,9.49,267.21,229.3,235.63,241.65,254.65,240.48,254.86,253.23,251.52,245.11
13935,27/10/2018,1200,83768,-23.33,-51.13,15.87,13.46,14.06,0.31,12.25,9.11,287.3,234.04,244.09,255.57,279.43,259.06,281.66,281.6,280.41,268.74
13936,27/10/2018,1200,83766,-23.38,-51.18,15.99,13.52,14.31,0.44,12.5,9.84,286.69,233.61,243.59,255.02,278.18,258.35,280.24,280.17,278.86,267.47
13937,27/10/2018,1200,83767,-23.42,-51.92,15.23,12.79,14.31,0.25,11.9,7.77,284.85,233.87,244.39,256.42,279.07,259.3,281.1,281.18,279.99,268.85
13938,27/10/2018,1200,83778,-23.43,-46.47,12.25,8.69,9.42,0.73,5.99,6.44,279.51,231.76,239.77,249.58,271.24,250.83,272.81,272.03,270.1,259.48
13939,27/10/2018,1200,83851,-23.48,-47.43,7.61,4.19,4.03,0.66,4.06,4.12,285.65,232.64,240.37,248.63,273.12,253.06,275.94,272.86,268.08,257
13940,27/10/2018,1200,83779,-23.5,-46.63,12.38,9.07,9.42,0.47,6.38,6.31,278.87,232.18,240.37,250.03,272.55,251.73,274.47,273.82,272.25,261.24
13941,27/10/2018,1200,83781,-23.5,-46.62,10.76,7.26,7.2,0.38,4.79,4.73,280.83,232.18,240.54,250.88,275.05,253.15,276.86,276.22,274.39,262.95
13942,27/10/2018,1200,83780,-23.62,-46.65,16.85,14.06,15.26,2.19,10.06,8.76,275.93,230.49,237.36,245.14,265.29,247.15,266.35,264.96,262.83,253.59
13943,27/10/2018,1200,83811,-24.4,-50.83,15.23,13.07,14.41,1.65,11.17,9.36,280.4,231.88,240.66,250.83,271.08,253.34,271.82,271.13,269.45,259.48
13944,27/10/2018,1200,86246,-25.35,-54.45,13.61,11.99,12.22,0.06,9.68,5.96,285.22,238.09,251.25,264.05,281.52,260.81,283.07,283.46,282.73,271.6
13945,27/10/2018,1200,83011,-25.4,-49.23,12.88,9.26,10.15,0.12,8.82,7.17,286.41,233.4,242.57,253.67,280.27,258.63,283.07,283.28,281.72,269.34
13946,27/10/2018,1200,83842,-25.42,-49.27,13.36,10.63,11.74,0.06,9.68,7.3,286.07,233.53,242.74,253.87,280.21,258.49,283.01,283.22,281.66,269.34
13947,27/10/2018,1200,83836,-25.47,-50.63,12.76,10.73,11.23,3.23,7.61,7.9,271.35,227.95,235.29,242.6,257.63,244.26,257.14,254.43,252.65,245.27
13948,27/10/2018,1200,83840,-25.52,-49.17,11.87,11.46,9.9,0.06,8.57,7.52,286.21,233.32,242.36,253.27,280.37,258.63,283.25,283.4,281.72,269.34
13949,27/10/2018,1200,83827,-25.52,-54.58,13.11,11.07,11.49,0.12,9.07,5.84,286.01,238.94,252.05,264.6,281.93,261.23,283.56,283.7,283.09,271.82
13950,27/10/2018,1200,83844,-25.53,-48.52,5.87,2.15,1.11,0.25,0.5,0.98,286.9,233.06,241.72,252.43,282.61,259.82,285.41,285.13,282.79,269.12
13951,27/10/2018,1200,83905,-26.22,-48.8,9.36,5.2,6.73,0.47,6.63,6.31,285.78,232.68,241.72,250.38,269.99,252.39,272.99,270.23,266.83,257.55
13952,27/10/2018,1200,83926,-26.87,-48.65,12.25,9.17,9.9,0.92,8.69,8.5,285.78,232.47,241.21,250.28,271.82,253.67,274.65,272.39,269.09,258.93
13953,27/10/2018,1200,83916,-28.22,-51.5,5.01,1.87,0.98,0.25,0.38,0.38,288.4,238.52,251.25,262.25,285.22,262.75,287.31,287.23,285.41,271.43
13954,27/10/2018,1200,83914,-28.22,-52.4,4.88,1.61,0.73,0.06,0.25,0.25,288.85,240.33,253.53,264.4,286.58,263.93,288.6,288.67,286.96,273.03
13955,27/10/2018,1200,83907,-28.4,-55.02,10.38,8.85,8.69,0.06,7.49,5.11,285.29,241.13,254.72,266.1,281.78,260.95,283.38,283.76,283.03,271.93
13956,27/10/2018,1200,83912,-28.63,-53.6,7.01,5.17,4.03,0.06,3.8,5.23,287.3,239.82,253.53,264.85,282.67,261.47,284.61,284.83,283.68,271.71
13957,27/10/2018,1200,83919,-28.67,-50.43,5.01,1.71,0.85,0.19,0.25,0.6,288.27,236.06,248.41,259.76,284.86,262.13,287.31,287.29,285.23,271.32
